  0.000000000000000E+000  0.305928860773538       0.322133338111617     
  1.000000000000000E-002  0.314716421498144       0.310346011258236     
  2.000000000000000E-002  0.325648398603469       0.300949524970900     
  3.000000000000000E-002  0.336801670287223       0.293248737795677     
  4.000000000000000E-002  0.348683357686766       0.283662631118149     
  5.000000000000000E-002  0.359454445072173       0.275365271932763     
  6.000000000000000E-002  0.371948570755674       0.267595694208201     
  7.000000000000001E-002  0.382186716330275       0.257834391505737     
  8.000000000000000E-002  0.391045704395302       0.248253154543429     
  9.000000000000000E-002  0.399247054102498       0.241136955821262     
  0.100000000000000       0.406120738894242       0.233091182514144     
  0.110000000000000       0.411638019522374       0.226587652071902     
  0.120000000000000       0.418586832629085       0.219588045154135     
  0.130000000000000       0.424213302386619       0.210225162074675     
  0.140000000000000       0.430526360287188       0.200955658450646     
  0.150000000000000       0.439136070515105       0.192984025420426     
  0.160000000000000       0.447282301336257       0.185242261090049     
  0.170000000000000       0.456837084268896       0.175171962213853     
  0.180000000000000       0.465352651821855       0.165582320467867     
  0.190000000000000       0.474807393193552       0.156011130371325     
  0.200000000000000       0.486336000655168       0.145280570602506     
  0.210000000000000       0.497964311512897       0.136333821398630     
  0.220000000000000       0.492962019587929       0.127654234714917     
  0.230000000000000       0.482833958122951       0.119723720925172     
  0.240000000000000        236.850788054762        397.926869534826     
  0.250000000000000        470.802984777961        791.733647698966     
  0.260000000000000        702.397237403470        1181.58201691927     
  0.270000000000000        931.656764411098        1567.51328270765     
  0.280000000000000        1158.60586663286        1949.56312607743     
  0.290000000000000        1383.26530452892        2327.77431463543     
  0.300000000000000        1605.65645574719        2702.18366155094     
  0.310000000000000        1825.80334153713        3072.82672881169     
  0.320000000000000        2043.72905774444        3439.74107181749     
  0.330000000000000        2259.45449833973        3802.96787993334     
  0.340000000000000        2473.00407287281        4162.54427262986     
  0.350000000000000        2684.39605972493        4518.50503979710     
  0.360000000000000        2893.65311587967        4870.88720398822     
  0.370000000000000        3100.80003472539        5219.72596497326     
  0.380000000000000        3305.85725306651        5565.05824149876     
  0.390000000000000        3508.84198826111        5906.91688627070     
